id,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
06800100000680,,,,,,,,63.71722595678353,65.20515149507716,,,,64.30680721129544,64.39744686185685,,,64.31368937966234,62.13132537143874,64.07821277747324,61.799571427585356,64.22535256120113,63.70742138732578,64.3280983883389,63.87543137466591,,,58.151073149590694,,,,
06810100000681,69.77603399422946,69.72639709221124,69.629611491097,69.52333982571783,69.47310970013613,69.37529494151794,69.41560230463442,69.28948098952425,69.10854534795217,68.95315043148241,68.83640768953892,68.78325373568963,68.7281738137376,68.51622597291446,68.35316151826021,68.08643240272714,67.81218015614455,67.51641863900798,67.39069103825672,67.24052003306129,67.08774040090776,66.95867837617557,66.91455793807246,66.85809995319438,66.78356879314836,66.75834421870299,66.7353715125452,65.48183935167202,66.3463905629779,66.70860991564997,67.2635780779218
06820100000682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06830100000683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06840100000684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06850100000685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06860100000686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06870100000687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06880100000688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06890100000689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06900100000690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06910100000691,39.38330720627425,39.47336903529411,39.533641568830866,39.58778405629268,39.63801838686608,39.69806937235816,39.76915643897397,39.817665514452955,39.82124945253643,39.833909454926754,39.86534141592567,39.85984420742408,39.907067567769424,39.829380087851995,39.81343532487543,39.71753651788274,39.709762459254385,39.612435896098944,39.55951237423036,39.50234032616379,39.46608312888884,39.46498867318463,39.49463179883887,39.5128013103829,39.55108853475692,39.57912883247675,39.64828635530018,39.475562983375625,39.763338084626085,39.84662616580141,40.14051904871656
06920104000692,2441982973.0,2484975185.0,2527623648.0,2571420725.0,2619416926.0,2666678128.0,2719170149.0,2765726509.0,2809255397.0,2853882505.0,2900559842.0,2950087558.0,2999842717.0,3041596806.0,3083320247.0,3119282091.0,3152893436.0,3183465776.0,3221308425.0,3257971318.0,3292202509.0,3326377163.0,3364992571.0,3402190924.0,3436515304.0,3473326973.0,3510868855.0,3480933959.0,3561147295.0,3600349587.0,3650968792.0
06930100000693,,,,,,,,,,,,,16.865644171779138,16.574850299401195,16.29705882352941,16.283625730994153,16.00697674418605,15.954069767441867,15.954597701149428,15.965168539325859,16.175661375661395,16.198412698412714,16.21005291005292,16.245502645502654,16.087301587301596,16.176315789473698,16.27789473684211,,,,
06940104000694,127078827.58900002,127067070.669,127064120.749,127063665.533,127133005.316,127106973.098,127113760.879,127205656.12,127204476.099,127202279.10399999,127209405.47199999,127355946.935,127358689.284,127458477.366,127458249.71599999,127442369.3,127440810.247,127443187.44299999,127444197.359,129944210.592,129942438.446,129941818.93199998,129945451.842,129955249.556,129947963.64999998,129948830.15999998,129948645.999,129944725.45400001,129783069.277,129718826.154,
06950100000695,,,,,,,,1.0869057940954718,,,,,,,,,,,,,,,1.0842233378697792,,,,,,,,
06960104000696,691494128.0,694008314.0,680425600.0,695351683.0,698734700.0,677076810.0,667806339.0,669381990.0,670355328.0,659533980.0,668542236.0,674705269.0,691874993.0,681917940.0,695874407.0,712551938.0,699913148.0,694535750.0,707115722.0,707353427.0,722872903.0,723247776.0,722432332.0,727237987.0,728122268.0,722304595.0,717239576.0,732455372.0,739665648.0,731553778.0,
06970100000697,,,,,,,,,,,,,,,4.048543689320387,,,3.7759459459459466,,4.165217391304348,,2.6363636363636362,,4.126050420168068,,4.389473684210526,,,,,
06980100000698,,,,,,,,,,,,,,,5.497087378640777,,,4.618333333333333,,5.892857142857143,,3.102803738317757,,4.94017094017094,,4.021978021978022,,,,,
06990100000699,,,,,,,,,,,,,,,,,,,,,,,48.4636917114258,,,,51.91007996,,,,
07000100000700,,,,,,,,,,,,,,,,,,,,,,,44.4575119018555,,,,49.99363708,,,,
07010100000701,,,,,,,,,,,,,,,,,,,,,,,48.4208297729492,,,,53.65045929,,,,
07020100000702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07030104000703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07040101000704,68.25547888772161,68.46563482814291,68.64675970960683,68.85194045401913,69.17930989532007,69.48010537005517,69.71846695408362,70.04037249179969,70.46156836695141,70.73443889491968,71.02714001935561,71.27947807952938,71.64210010908238,72.03421005521334,72.31555300957348,72.46365862308703,72.87454369092377,73.13492639003275,73.47730841165848,73.7653049214686,74.06372558127727,74.32985645593914,74.51711868846866,74.7826813989958,75.00892618010006,75.21763992940987,75.4164089911279,74.80682811167433,73.88278476265025,74.48233245131907,
07050101000705,63.42802381425791,63.69788663332591,63.89359254259558,64.20636920575919,64.554260822183,64.80506408313772,65.14411986099927,65.44863296479089,65.73855804119214,66.02542693241762,66.28022129943106,66.5329673343391,66.84345987366036,67.19482995389453,67.43957551613589,67.62556945760227,67.99869643954507,68.27152123505792,68.59988225261839,68.86589631804992,69.1536502119931,69.483944858541,69.72040746567023,69.95712690197426,70.13045598011173,70.38840215025688,70.57925680103715,69.75641234039509,68.85455226171626,69.55884588414122,
07060101000706,65.75504283584586,65.99947998364121,66.18688123723692,66.44844477898131,66.78923834561574,67.06250508639671,67.35527096689559,67.66752216685946,68.01823913972271,68.29891891269513,68.57179957053876,68.82487369404669,69.16026956562305,69.53180312833452,69.79352812241665,69.96302827666882,70.35630138517014,70.62465120923932,70.96113206176562,71.2372630317077,71.52976453193827,71.83314546144973,72.04708691416725,72.29790642279251,72.49541239112824,72.73511579081088,72.9310338256441,72.19745979586514,71.28061167814077,71.94871673714083,
07070100000707,,,,,,,,0.858830918793885,0.850205508861549,0.808943402811911,0.73734461507183,0.758021809417295,0.737212906621685,0.685289438429042,0.673133369342584,0.660631820480257,0.646116644011558,0.604684271642255,0.595255136433407,0.560995032537069,0.560130877759237,0.530674416218434,0.527928403024871,0.514835083178865,0.512648169812826,0.501263532716855,0.499245191308451,0.483347514805271,,,
07080100000708,,,,,,,,120.0,120.0,120.0,140.0,130.0,140.0,150.0,150.0,150.0,160.0,170.0,170.0,180.0,180.0,190.0,190.0,190.0,200.0,200.0,200.0,210.0,,,
07090100000709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07100105000710,28300.0,30290.0,33379.0,35617.0,36946.0,37928.0,38414.0,39892.0,40157.0,38894.0,41051.0,38724.0,39096.0,43104.0,44034.0,43949.0,42669.0,43427.0,44323.0,43772.0,44853.0,45743.0,43983.0,43806.0,43440.0,45050.0,49921.0,49839.0,51337.0,47926.0,
07110100000711,69.5851974487305,70.0834808349609,70.6088790893555,71.1043014526367,73.9001007080078,75.0516586303711,75.4796676635742,75.6943511962891,76.1056976318359,76.5043029785156,77.0090103149414,77.4225311279297,77.3224792480469,77.4337387084961,78.2909088134766,78.7642364501953,79.0794677734375,80.0025482177734,80.2862014770508,80.5296936035156,80.8821792602539,81.4116516113281,81.8472518920898,82.272819519043,82.5223083496094,82.8914566040039,83.0747299194336,83.3208694458008,83.5589599609375,83.8527297973633,84.1165313720703
07120100000712,82.6973190307617,82.9964294433594,83.2904281616211,83.5611572265625,84.7379913330078,85.9451065063477,86.1890029907227,86.3185501098633,86.5183563232422,86.8257904052734,87.2675018310547,87.5177536010742,87.6321868896484,87.4583892822266,87.7696990966797,88.0410232543945,88.170051574707,88.480339050293,88.5629119873047,88.7017593383789,88.9515380859375,89.1862869262695,89.5327682495117,89.7483901977539,89.8520812988281,90.0036392211914,90.0415573120117,90.1921615600586,90.3175735473633,90.4771194458008,90.6137313842773
07130100000713,76.1023635864258,76.5013885498047,76.9117736816406,77.2962417602539,79.2883834838867,80.4686508178711,80.8059387207031,80.9791793823242,81.2859573364258,81.64013671875,82.1142425537109,82.4472427368164,82.4547119140625,82.4252471923828,83.0118026733398,83.3855133056641,83.6086730957031,84.2271575927734,84.4107818603516,84.6013793945312,84.9030990600586,85.2863922119141,85.6788787841797,86.0001068115234,86.177001953125,86.4374771118164,86.5479125976562,86.7474517822266,86.9275131225586,87.1553268432617,87.3560028076172
07140100000714,0.90760999917984,0.910939991474152,0.914330005645752,0.917859971523285,0.926699995994568,0.92316997051239,0.926779985427856,0.927290022373199,0.931940019130707,0.933059990406036,0.934029996395111,0.938210010528564,0.934530019760132,0.940010011196136,0.944180011749268,0.946780025959015,0.949289977550507,0.950219988822937,0.954670011997223,0.956719994544983,0.959450006484985,0.962779998779297,0.965780019760132,0.968400001525879,0.969690024852753,0.970290005207062,0.96986997127533,0.971180021762848,0.972670018672943,0.974479973316193,0.975950002670288
07150100000715,79.7992782592773,80.1928634643555,80.5961074829102,80.9903182983398,82.2143478393555,82.8087997436523,83.2783889770508,83.3080673217773,83.8278732299805,84.3351974487305,84.8336334228516,85.3741836547852,85.4058227539062,85.4643020629883,86.0018615722656,86.5526580810547,86.7701034545898,87.2312393188477,87.7004928588867,88.1044998168945,88.6779708862305,89.1053237915039,89.5219497680664,89.8361434936523,90.0420074462891,90.1220321655273,90.9162673950195,91.075439453125,91.269172668457,91.5009536743164,91.6727066040039
07160100000716,87.9220504760742,88.033317565918,88.1481704711914,88.2383728027344,88.7175598144531,89.7005081176758,89.8574981689453,89.8401794433594,89.949821472168,90.3855514526367,90.8254470825195,90.9972610473633,91.3888702392578,90.9180526733398,91.0864181518555,91.4175491333008,91.405143737793,91.8012008666992,91.8644866943359,92.0903625488281,92.4261474609375,92.5502319335938,92.6943588256836,92.7673797607422,92.8562469482422,92.8816528320312,93.7409286499023,93.7781066894531,93.8333282470703,93.8973922729492,93.9318389892578
07170100000717,83.9486999511719,84.1961517333984,84.4498901367188,84.689453125,85.5337829589844,86.3276214599609,86.6384582519531,86.64453125,86.9554901123047,87.4272613525391,87.89697265625,88.2498779296875,88.4669876098633,88.2566223144531,88.6069717407227,89.0470733642578,89.1484375,89.5776977539062,89.8422775268555,90.1556015014648,90.6075668334961,90.8801727294922,91.1571578979492,91.3482284545898,91.4941635131836,91.5464019775391,92.3741302490234,92.4702301025391,92.5925598144531,92.7376937866211,92.8383865356445
07180104000718,35.47580715282026,38.00161408696697,40.413959535059654,40.96459675989165,42.98190148116817,46.275069765755,49.668387571555826,85.31271300323975,89.81537941808443,93.77553051212104,97.77458656678671,98.66689346611007,100.75172981479284,99.36016146163942,99.49484120731228,101.45039423340897,101.47141769929429,102.81805887155875,102.91947003545273,99.09179997342548,99.11475940837848,99.13014783128133,100.0,100.0,100.0,100.0,100.0,100.0,,,
07190100000719,,,,,,,,,,,,,,,2.728999999999999,,,2.9178064516129014,,2.8799350649350646,,2.899161750000001,,2.8634329312499998,,2.9011250000000013,,,,3.0510791366906442,
07200100000720,,,,,,,,,,,,,,,2.7063333333333333,,,2.7582580645161277,,2.8189610389610382,,2.853844968749999,,2.823492843750001,,2.8158749999999992,,,,3.0287769784172656,
07210100000721,,,,,,,,,,,,,,,2.718466666666667,,,2.8452258064516145,,2.8270129870129868,,2.864323987500001,,2.8659398187499994,,2.8299375000000007,,,,2.9251798561151094,
07220100000722,,,,,,,,,,,,,,,2.556,,,2.5935483870967753,,2.656623376623376,,2.7258695499999996,,2.705333025,,2.672999999999999,,,,2.799999999999999,
07230100000723,,,,,,,,,,,,,,,3.1696666666666675,,,3.409225806451611,,3.257792207792207,,3.25307479375,,3.2686857062499994,,3.2364375,,,,3.242446043165469,
07240100000724,,,,,,,,,,,,,,,2.7401333333333335,,,2.8661290322580633,,2.870519480519482,,2.8942791624999993,,2.8837256562500007,,2.86625,,,,3.0,
07250100000725,,,,,,,,,,,,,,,2.5804000000000005,,,2.6372258064516125,,2.769480519480521,,2.766284774999999,,2.7547223250000004,,2.7227500000000004,,,,2.9215827338129503,
07260100000726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.700000000000003
07270100000727,,,,,,,,16.568994,16.6229841,16.5452548,16.429444,16.2645707,16.0839556,15.8875133,15.7097894,15.538529,15.4212737,15.3210367,15.2135806,15.0010297,14.9692176,14.7607306,14.756105,14.6215251,14.5056195,14.6457713,14.6201805,14.7171562,,,
07280100000728,51.9213218688965,51.8859710693359,52.4717903137207,53.1527786254883,54.4047584533691,55.6051216125488,57.0701103210449,58.7490692138672,60.7786598205566,63.0121002197266,65.1262283325195,66.5467376708984,68.0921401977539,68.2756423950195,69.673469543457,70.4903335571289,71.5574569702148,72.7781982421875,74.1239013671875,74.8392028808594,74.6345520019531,74.79248046875,74.8991622924805,75.5442810058594,75.1561965942383,75.2826309204102,75.7276000976562,77.0840835571289,76.6653594970703,75.7006988525391,74.765251159668
07290100000729,59.4230308532715,59.1551399230957,59.6333198547363,59.9653091430664,60.6439018249512,61.5409202575684,62.5940208435059,63.8833885192871,65.4453964233398,67.2871017456055,68.6210174560547,70.0473022460938,71.3836898803711,71.2552337646484,72.2696380615234,72.7668991088867,73.308349609375,74.2282562255859,75.3004989624023,75.1579818725586,74.3932495117188,74.5339126586914,74.4238815307617,75.1799468994141,74.6639022827148,74.517707824707,75.0967864990234,76.3899917602539,76.1152267456055,75.3479614257812,74.5831985473633
07300100000730,56.3148994445801,56.1287994384766,56.6062202453613,57.0689086914062,58.0180816650391,59.0549392700195,60.2800903320312,61.7357788085938,63.4888801574707,65.5012130737305,67.1950302124023,68.6033935546875,70.0205764770508,70.0359115600586,71.2199401855469,71.8509368896484,72.6249313354492,73.6692276000977,74.8523101806641,75.106086730957,74.5960006713867,74.744758605957,74.7398986816406,75.4443817138672,74.9914779663086,74.9500579833984,75.4660034179688,76.7899475097656,76.7868576049805,75.9387588500977,74.6633987426758
07310102000731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07320100000732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07330100000733,,,,,,,,,,,,,,,,,,,,,,,7.42467498779297,,,,8.449272156,,,,
07340100000734,,,,,,,,,,,,,,,,,,,,,,,47.3386917114258,,,,52.81452179,,,,
07350100000735,,,,,,,,,,,,,,,,,,,,,,,,,3434.0,,,,,,
07360100000736,73.21030500472334,74.96160293348511,75.1192431951751,73.90357226262888,75.25918498593518,75.67101572942272,74.88193303267911,72.89736157382694,73.06528693156896,73.35801039610092,72.82230618926667,72.01467921496918,71.23843596082165,70.07689987053205,70.30731456171793,67.94548059084283,67.42302833601032,66.65793442376433,64.96701870405818,64.94077791600084,64.38266752123798,65.7486297344985,67.60916664796801,67.57658668225208,69.40091678862677,69.00109347608672,69.23501586799784,69.4968234818907,68.2015356438793,67.5791902878345,68.59973196728187
07370100000737,73.99825543185204,74.71848677635315,74.72031862998358,73.85719734891306,73.99721357456663,76.17781212747882,75.8207277192397,72.69860399016922,73.4988992646153,74.08881337546495,73.54453928085888,72.58327076792379,70.70480334924488,68.87312965006116,68.83924780046462,65.59629344194282,67.67794523930452,67.11892013909053,64.35518914595109,63.862646256929175,63.97854487603819,65.92747736379735,70.14088785529627,71.48790724346192,70.64726691114234,69.50989225515404,69.88187066869705,71.24890256366655,68.64393548992733,64.75977694484473,66.7460562462838
07380100000738,,,,,18.991645515599803,18.612272676293788,18.428171758157674,18.265749174520394,17.187490289771546,16.742130997867992,16.574400911794815,16.439705722836305,16.233582330424344,16.195732826951364,16.165481209288455,15.913818104074698,15.350426349530727,15.863494791784635,15.937594427474977,15.920957253140294,15.767826201453824,15.902311119391518,16.372608202615506,16.187258121913707,16.252183991271046,16.36470234078347,15.957527154833404,15.945706424708487,16.461846798284093,15.76244768817589,15.236553269696945
07390100000739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07400104000740,,,,,,,,,,,,,,,,,,,,,,,12356812449657.908,,,,,,,,
07410105000741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07420105000742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07430104000743,,,,,6031900570475.713,5900588567804.964,6034689799194.415,6184025195950.741,5782913454364.136,5849729334873.644,6494141308462.063,7258310744901.015,7761549222100.568,8391877020403.093,9438898086673.545,10209076569126.74,9335284847568.281,10566627675965.73,11806703473253.814,12053096659656.318,12278949648623.84,12725083051037.629,12356812449657.902,12416040341523.57,13279991628352.918,14218445372350.027,14066536369250.7,13675518342179.174,16107637192402.459,16041586723212.75,16176902732844.334
07440100000744,,,,,,,,,,,,,,,,,,,,,,,,8.751078663136383,11.465690486244382,11.450557153784496,11.988731786624463,13.310388971824997,11.91764214172525,,
07450100000745,61.307027545475655,60.34653625639414,63.451838015390805,71.48017561464806,79.86507580517728,88.5989756675045,114.5114329555918,100.47088308061157,87.87058512738373,72.22910562054864,84.46349189654221,88.69987981063763,92.04105616102477,105.46468491673072,113.30287733313429,55.765748552724986,83.22256313079431,86.68059136609148,68.23516724067703,77.83822784962031,88.34383215901578,89.66812813084451,93.91003152661577,96.31409145149381,110.22327199093253,90.33720176914613,107.4464883060915,132.63708621112875,130.86140855402277,105.68900477258664,
07460105000746,13897390390000.0,14639924190000.0,17263728480000.0,19806690830000.0,22029761480000.0,24555200630000.0,33181158958442.57,30925434367933.242,26792162470741.496,22802792394180.438,31107425315024.113,36540979694420.375,40512446419170.125,50074965608306.6,60456082457876.48,32418515670953.414,47471292783750.016,54259517739629.87,47521341225558.95,54503236899688.734,64367842410397.36,67177254463959.17,62268183687150.27,65117714419402.805,79501947538294.83,69028240582989.195,79412231030604.81,95197416568178.14,111159259040000.0,93688922052748.1,
07470100000747,,,,,,,,339.0,334.0,322.0,312.0,305.0,296.0,281.0,275.0,270.0,263.0,254.0,247.0,237.0,235.0,230.0,227.0,223.0,222.0,224.0,225.0,223.0,,,
07480103000748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07490100000749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07500100000750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07510104000751,3810069669503.891,4343821235555.51,5183464832962.399,5433648407095.5625,5629042551098.357,5528026813956.306,5748943952124.024,6485089103897.768,6225452726022.84,6531459747215.865,7627882821678.015,9267996816003.684,10576563826174.213,12203896768171.215,14113064258861.795,16273253279238.525,12647887307193.469,15377905619252.846,18427146605333.434,18603197371743.145,19056125609970.223,19104494769916.44,16646910729286.023,16129363300449.32,17825455468447.133,19644831108814.355,19102162053051.863,17736548091748.688,22410387429572.734,25015427535268.43,23930491597641.645
07520104000752,3495921266583.733,4002473123096.3687,4777216670047.291,4997870777919.268,5401117103559.342,5282465876177.989,5539544614646.772,6332293096872.0,6107232861011.0,6407813600173.0,7491723518773.0,9061482578345.0,10307623964875.0,11872833483935.0,13747847658506.0,15968388420044.0,12194661017287.0,14937526036588.0,17849744544049.0,18032885517558.0,18412118337296.0,18494653929897.0,16114816138743.0,15552487077746.0,17181276826263.0,18948281805549.0,18429024117996.0,17029510891718.0,,,
07530100000753,5.181485100038283,5.041538476207289,5.261315586156592,5.05637664782777,4.0447031265055475,3.9814767057367244,1.5704252687667106,1.6191102200661844,1.6939111848254393,1.5225642779990671,1.299286135614656,1.463507317753085,1.6629827799900607,1.562466820460426,1.580748247203202,1.7294812843877398,2.047063383993406,1.8254350060251598,2.127230441903391,1.7518820782697508,1.7246536724173294,1.5300721191249451,1.1984771171895283,1.0979885140386727,1.0406139677564799,1.2284865728449919,1.1219258884798908,1.0299009984854963,,,
07540100000754,3.4091809433311306,3.0142536280774785,2.8251980880084657,2.851350804705744,2.869661148049717,3.017206235813963,2.735180715814224,2.7195475377326965,3.0009341567771917,3.135324675495802,3.1012178688096053,3.210601398696674,3.3871767254194163,3.455243220812326,3.7655510278781876,4.40148920804535,4.573740927520145,4.3577821335847355,4.100154207708257,4.655436193767207,4.807845776332351,4.898357179182132,4.96360716399953,4.719905534121085,4.382517618580124,4.077959005785496,4.261547651169939,4.040317738136679,,,
07550100000755,77.71125331427938,77.47170287211421,76.9417098134084,76.58534105795492,77.36899492279939,78.6652111446794,82.08862911970992,80.46735531834462,80.06082192123235,79.71467597169327,79.01586081159232,77.98831365005732,76.85036577816275,76.07225955558972,74.68306083563166,72.99312469377472,71.97572704069884,70.22596101918568,69.14561793977525,68.35117346858273,68.00890283790648,68.3886068843108,69.19706874595968,69.70358827909806,68.49137504602166,68.2189368935263,68.18972125486872,68.4526776808913,,,
07560100000756,6.758435958936737,7.067229586162814,7.497962359898508,7.606492609404944,7.336812820736272,6.016702607618894,6.213402358196897,7.288580218056976,7.394092353754557,7.930868546383428,8.757571963780311,9.04456274559971,9.305570765576835,9.42928633637299,9.696030462137509,9.875135838251703,11.098597966752708,12.303515554961308,12.652745049491282,13.172068249267419,13.58391459576785,13.51666801432776,13.808782426993155,13.7449738652399,14.684059254359521,15.015241963573732,15.094213682550045,15.67640064935934,,,
07570100000757,2.0999663431503603,2.395598044451196,2.6196131773070763,2.8388258757067555,2.9494059365849217,2.652003246062201,2.024968986175293,2.1969169155281136,2.196646283400301,2.480342501781091,2.8173951599934304,3.07793599403399,3.42271431797695,3.7900926227583196,4.44950946825138,4.852452718430712,3.768219082429499,3.9761657483789516,4.370951224588339,4.658458522941699,4.691964840683675,4.341377394697061,3.6281529798614627,3.636689485936361,3.907158165502945,3.7796668823622115,3.92492979171192,4.0572830822934804,,,
07580100000758,3.9445178844153466,4.215151448207284,3.836451166775693,4.031414220377996,4.462538784521486,4.7700804367220515,4.337285759533647,4.498626248423609,4.483332127697412,4.051250957830473,3.6083256798066428,3.634021895676845,3.6917913022219446,3.844121823367254,3.8312549024436815,4.063813700375983,4.1019519751463,4.487804846351411,4.619166299440888,4.719925469943651,4.776437780576175,4.797846086860743,4.906998480304604,4.776570077373528,4.776546618639748,4.700362618008863,4.682333728313737,4.332679126731893,,,
07590100000759,1.868338573244446,1.5725706067399685,1.4869082413265322,1.4811472351714374,1.482806839921087,1.5286676112576763,1.4230901138272518,1.3888493952284553,1.5670871312274928,1.6301783860126609,1.646307506970041,1.7751827407406355,1.7484009849808826,1.6831120950562641,1.874410527145772,2.1845999023803726,2.484909103102036,2.351146213494541,1.9727887165780233,2.0987035840687263,2.080922985715875,2.1578417128144802,2.037289139320014,2.0514325433038025,1.9734338005876089,1.8530739508010323,1.8011150427757667,1.7015529125967006,,,
07600100000760,1.1306814041286977,1.0911532087222409,1.1264818734567943,1.1728803714819072,1.1710051518284033,1.1190144738849142,1.203869788826132,1.331194166669887,1.2731167860550316,1.3389129106796065,1.4632984941488427,1.5914203492441965,1.8133373146317207,2.0045575405738836,2.249405958827784,2.5705231726938975,2.6368241708906233,2.9298748592304866,3.070030511723472,3.247386417796663,3.0553494928091833,3.0931136313464713,3.0788231436173294,3.0343087093076906,3.26960201618022,3.3762469100900327,3.2466062202813046,2.7999041765837682,,,
07610100000761,1.378264998207479,1.2555002716751804,1.3361136814460026,1.3123704118843722,1.2662161942101027,1.3491296767942378,1.192159744659589,1.3070010408059443,1.3854397260037208,1.3980969519709703,1.4293127743659402,1.491863836300509,1.5676787832932901,1.6859896635108567,1.7223827015677915,1.8419174003170293,1.9905496548603827,2.0311735928548957,2.2026657666598406,2.2095571822493185,2.2749185993799874,2.336939515696075,2.23715948432857,2.0263127995260364,1.9377198955615256,1.9089154857517177,1.9932156927577132,1.9685332191897178,,,
07620100000762,15.670223782068692,15.436873863331835,15.602747958693234,16.09657412667668,16.26362057068656,15.211957655865316,14.456655487196224,15.66580739517611,15.982915046331028,16.293558760382982,17.057121420496454,17.79895182243536,18.47881146884755,19.198913144855485,20.104394775904577,21.2718767088247,22.105636440739097,23.752558957148686,24.308262434576886,25.071202008042466,25.314530852751975,25.21134715034361,24.698639011418855,24.365614648941413,25.357456905335297,25.38879314882353,25.2105131170137,24.765119086156766,,,
07630100000763,1.4370378036136413,2.0498847883466365,2.194226641741746,2.261708167540679,2.3226813800084867,2.1413544937184783,1.8842901243271752,2.247727066413096,2.2623518476111886,2.4692009899246803,2.6277316322965727,2.7492272097542307,3.007839972999634,3.1663604790943616,3.6317961412605513,4.005517313012841,3.8715731345686537,4.196045017640478,4.41888918374447,4.825742445105062,4.951912636924208,4.86997384622063,4.905815125431931,4.83280855792186,5.110554080886557,5.163783384805169,5.4778397396376945,5.752302234466438,,,
07640104000764,3863980185060.3433,4396698273950.143,5228168088098.512,5503177153625.574,5703979496940.763,5642223664447.221,5876475787916.529,6672904828549.387,6429660317670.622,6680482561093.368,7798954678099.823,9505789969366.566,10845765395975.244,12438755493998.268,14349882030479.01,16609178806130.703,12820293695561.053,15507012108873.834,18508664560748.594,18735957146482.31,19046007090051.168,19135246320263.06,16781446732541.998,16255770639635.787,18025690473245.234,19873413642344.46,19384297106219.348,17929796823338.42,22653166114261.246,25739930904165.953,24333011587574.77
07650104000765,3568907240725.2983,4064112938899.8916,4836507523915.891,5076164384644.069,5441231829443.31,5409128741321.3,5699707052653.718,6459896012409.0,6276620625896.0,6525424670595.0,7614933329233.0,9273105822475.0,10511880221064.0,12091826755670.0,14031949319050.0,16270717055677.0,12563519623857.0,15212773103893.0,18034239758691.0,18266938986211.0,18567517314912.0,18672649417571.0,16356133638181.0,15932596635180.0,17612697264758.0,19395402802272.0,18843094552022.0,17392630553033.0,,,
07660100000766,4.727499971335696,4.670374849876991,4.749056367399846,4.6718710539975215,3.768493165931054,3.5417102311747253,1.42917712744773,1.9596678969107988,2.085024616974013,1.9840797231851999,1.812799266489496,2.0821686689267858,2.581781629923575,2.5825746213041634,2.257952403882046,2.2743625029474925,2.5570312332458895,2.6372789351359662,2.654386803398836,2.4186212535855276,2.9558213584927038,2.7819287788437097,2.6396182559988834,2.3868468762731814,1.771764658945256,1.6087129089551573,1.4468377617239359,1.6143190598447896,,,
07670100000767,3.6204592677353786,3.205750953591314,3.071892986425878,3.3308680607074903,3.359774823035213,2.6623205100760683,2.9631398175996884,3.8655010781029597,3.7063836293720684,3.455273625884047,3.6975610597152833,4.010365506286689,4.707834834498415,5.191907694952865,5.03822969297799,6.309096317834577,5.102478253002461,5.578197353964615,6.124411794002723,6.833359448554856,6.502284320345722,6.022726471294142,4.491560979503598,4.032382299834341,4.414776551430629,5.02466133703003,4.862701863201531,3.923882399232522,,,
07680100000768,77.06085020176887,76.10868776910095,75.68937931831101,74.866165304167,75.38080605115638,76.01327180958965,77.54246495982045,74.98687275414153,74.41499887943668,73.8024633286415,73.01064994181625,71.6187943764502,69.55583822870963,68.30331049460499,67.82721085476638,66.43782530553148,66.05751094476472,64.27826271413097,63.903717602490715,63.32578328371815,63.37229356638285,63.295804967008564,62.96099177428989,63.34878158211134,63.06383064189694,62.9752488728525,62.829380679234504,62.30558405587631,,,
07690100000769,8.470060731099576,8.864593253339075,9.093654394345432,9.46387914257056,9.707129472654131,9.667819129075866,10.167819357325639,11.08861010061175,11.3052266293011,12.143846490480506,12.753132059342882,13.206182941899685,13.965116679643932,14.475587452435457,14.894543471587296,14.756072415802338,16.070327900902086,16.935354842285175,16.410697942211545,16.911603688406366,17.023104656154082,17.814940387692047,19.786249060605694,20.007931427092114,20.15337690336876,19.903378339303142,20.181564341568986,21.44753736785087,,,
07700100000770,2.005348251718667,2.666816335166215,2.867418938541585,2.8819591532180713,2.7586441471758514,2.5635571375719763,2.4714008425734804,2.8895169269511434,2.9938629044857237,3.103345512278132,3.414378860099466,3.766442538965662,4.112191111689116,4.429554272185088,4.753492331542701,5.413954216342603,4.681900372424611,4.832838740833238,5.2959506022632805,5.410478813456654,5.246184750449587,4.962980544806645,4.217994209918459,3.925087981629774,4.263049356525215,4.521994285786425,4.560691356445923,4.272582978423655,,,
